Wall time,Step,Value
1715677084.5133162,62,0.6491085886955261
1715677138.8614564,63,0.6932739019393921
1715677193.093639,64,0.737034022808075
1715677247.1681788,65,0.7094813585281372
1715677301.1457283,66,0.7147487998008728
1715677355.0621338,67,0.7451377511024475
1715677409.07792,68,0.6689627170562744
1715677463.2051482,69,0.7301458716392517
1715677517.187093,70,0.7196110486984253
1715677571.5770411,71,0.7443273663520813
1715677625.8315997,72,0.7236629128456116
1715677680.1641803,73,0.7293354868888855
1715677734.0628133,74,0.7423014640808105
1715677787.931732,75,0.7585089206695557
1715677842.2118313,76,0.7200161814689636
1715677896.2575085,77,0.680307924747467
1715677950.4404035,78,0.7236629128456116
1715678004.545937,79,0.7718800902366638
1715678058.4749122,80,0.7585089206695557
1715678112.3222575,81,0.7589141130447388
1715678166.2498279,82,0.752836287021637
1715678220.5495198,83,0.7475689053535461
1715678274.4152396,84,0.7589141130447388
1715678328.6477547,85,0.7410858869552612
1715678382.65446,86,0.7747163772583008
1715678436.959981,87,0.7427066564559937
1715678491.0655928,88,0.7544570565223694
1715678545.1772385,89,0.7329821586608887
1715678599.6329567,90,0.7702593207359314
1715678653.7214868,91,0.7443273663520813
1715678707.5487063,92,0.7613452076911926
1715678761.489308,93,0.7491896152496338
1715678815.3757222,94,0.7678282260894775
1715678870.038267,95,0.7860615849494934
1715678924.1932795,96,0.7601296305656433
1715678978.1274068,97,0.7714748978614807
1715679032.3730114,98,0.7495948076248169
1715679086.131488,99,0.7467585206031799
1715679140.2246878,100,0.7232577204704285
1715679194.5220785,101,0.7548622488975525
1715679248.621663,102,0.8022690415382385
1715679302.545281,103,0.7702593207359314
1715679356.6820712,104,0.7690437436103821
1715679410.7933705,105,0.8010534644126892
1715679465.2725556,106,0.8168557286262512
1715679519.291361,107,0.7568881511688232
1715679573.4645288,108,0.8059157133102417
1715679627.6245544,109,0.7548622488975525
1715679681.7233257,110,0.7803889513015747
1715679735.9666069,111,0.7811993360519409
1715679790.1099718,112,0.804295003414154
1715679844.2573621,113,0.7970016002655029
1715679898.6118584,114,0.797406792640686
1715679952.5938008,115,0.7986223697662354
1715680006.9350984,116,0.8144246339797974
1715680061.010057,117,0.775526762008667
1715680115.04651,118,0.8209075927734375
1715680169.126253,119,0.7933549284934998
1715680223.2074568,120,0.7990275621414185
1715680279.7307777,121,0.8115883469581604
1715680336.253781,122,0.7779578566551208
1715680391.0787034,123,0.8095623850822449
1715680445.8140326,124,0.8087520003318787
1715680500.981316,125,0.8051053285598755
1715680556.1279175,126,0.791329026222229
1715680611.5827837,127,0.8103727698326111
1715680667.2480202,128,0.7982171773910522
1715680722.8268821,129,0.8128038644790649
1715680778.386472,130,0.8123987317085266
1715680834.3035293,131,0.7949756979942322
1715680889.9320905,132,0.8261750340461731
1715680945.8154056,133,0.8217179775238037
1715681001.50109,134,0.8111831545829773
1715681057.13006,135,0.8213127851486206
1715681112.8814054,136,0.8136142492294312
1715681168.5799518,137,0.8026742339134216
1715681224.092598,138,0.807131290435791
1715681279.6406066,139,0.8047001361846924
1715681335.1033423,140,0.8249594569206238
1715681390.6547592,141,0.819692075252533
1715681446.126641,142,0.8148298263549805
1715681501.6703625,143,0.8055105209350586
1715681557.1640017,144,0.8083468675613403
1715681612.566138,145,0.7864667773246765
1715681668.2776744,146,0.8030794262886047
1715681724.050174,147,0.8091571927070618
1715681779.5682724,148,0.8164505958557129
1715681835.232963,149,0.8192868828773499
1715681891.0015318,150,0.8128038644790649
1715681946.8182275,151,0.8265802264213562
1715682002.5330296,152,0.8330631852149963
1715682058.0391448,153,0.8123987317085266
1715682113.6625693,154,0.8168557286262512
1715682169.3818634,155,0.8371150493621826
1715682225.0203664,156,0.8140194416046143
1715682280.5041099,157,0.8148298263549805
1715682335.9042983,158,0.8273906111717224
1715682391.5583544,159,0.8407617211341858
1715682446.9119785,160,0.8363047242164612
1715682502.3829794,161,0.8269854187965393
1715682560.5842512,162,0.8375202417373657
1715682616.0086417,163,0.8411669135093689
1715682671.5190463,164,0.8626418113708496
1715682729.2700963,165,0.8192868828773499
1715682784.4837031,166,0.8123987317085266
1715682839.7298913,167,0.835494339466095
1715682895.186559,168,0.8318476676940918
1715682950.63277,169,0.82576984167099
1715683005.9638019,170,0.8265802264213562
1715683060.243437,171,0.8306320905685425
1715683115.8757818,172,0.857374370098114
1715683171.344813,173,0.8423824906349182
1715683226.9548457,174,0.8030794262886047
1715683282.6695516,175,0.8529173135757446
1715683337.975637,176,0.854538083076477
1715683393.4372094,177,0.8411669135093689
1715683449.0002406,178,0.8537276983261108
1715683504.2961195,179,0.832658052444458
1715683559.8882184,180,0.8557536602020264
1715683615.8593853,181,0.8375202417373657
1715683671.3835535,182,0.8537276983261108
1715683726.9517505,183,0.8549432754516602
1715683782.4869325,184,0.8581847548484802
1715683841.6580026,185,0.8330631852149963
1715683896.6127975,186,0.8529173135757446
1715683950.868732,187,0.8488654494285583
1715684005.9033167,188,0.8480551242828369
1715684060.4584408,189,0.8521069884300232
1715684114.9100502,190,0.8533225059509277
1715684169.4945993,191,0.8452187776565552
1715684224.3128872,192,0.8346839547157288
1715684279.0820081,193,0.8464343547821045
1715684333.892069,194,0.8431928753852844
1715684388.6049933,195,0.8614262342453003
1715684443.1884968,196,0.8504862189292908
1715684497.4379828,197,0.8496758341789246
1715684552.6099308,198,0.8585899472236633
1715684607.7609572,199,0.8585899472236633
1715684662.5191748,200,0.8492706418037415
1715684717.1171885,201,0.8602107167243958
1715684771.6467962,202,0.8650729060173035
1715684826.2336504,203,0.8618314266204834
1715684881.0492265,204,0.8460291624069214
1715684936.5475237,205,0.8622366189956665
1715684991.9789913,206,0.8488654494285583
1715685047.106901,207,0.854538083076477
1715685102.4874156,208,0.8845219016075134
1715685157.93212,209,0.8346839547157288
1715685213.4087527,210,0.8500810265541077
1715685268.8553798,211,0.8634521961212158
1715685324.3584,212,0.8581847548484802
1715685379.6706095,213,0.864262580871582
1715685435.0259044,214,0.8719611167907715
1715685490.7677667,215,0.8549432754516602
1715685545.9619923,216,0.8691247701644897
1715685601.2448418,217,0.8735818266868591
1715685656.5508804,218,0.8760129809379578
1715685711.9307911,219,0.8792544603347778
1715685767.3834674,220,0.8687196373939514
1715685822.691599,221,0.8508914113044739
1715685878.0946317,222,0.8537276983261108
1715685933.5871606,223,0.8594003319740295
1715685988.9735146,224,0.8784440755844116
1715686044.2939098,225,0.8715559244155884
1715686099.9904232,226,0.8662884831428528
1715686155.3557422,227,0.8598055243492126
1715686210.597135,228,0.8675040602684021
1715686265.8943288,229,0.8869529962539673
1715686321.6350074,230,0.8598055243492126
1715686377.134242,231,0.8788492679595947
1715686432.5932827,232,0.8760129809379578
1715686488.2421618,233,0.8752025961875916
1715686543.678173,234,0.8622366189956665
1715686599.1029224,235,0.8735818266868591
1715686654.713753,236,0.8780388832092285
1715686710.1013846,237,0.8820907473564148
1715686765.5028188,238,0.8881685733795166
1715686820.8680363,239,0.880064845085144
1715686876.2966676,240,0.8743922114372253
1715686931.7817304,241,0.8739870190620422
1715686987.2826288,242,0.882901132106781
1715687042.6193917,243,0.8707455396652222
1715687098.4540172,244,0.8792544603347778
1715687154.0840452,245,0.8824959397315979
1715687209.8906062,246,0.8792544603347778
1715687265.466764,247,0.8922204375267029
1715687320.7267919,248,0.8897892832756042
1715687376.2276025,249,0.8833063244819641
1715687431.589111,250,0.8914100527763367
1715687486.992554,251,0.8934359550476074
1715687542.5437877,252,0.8910048604011536
1715687598.0094805,253,0.8873581886291504
1715687653.7293222,254,0.8820907473564148
1715687709.110508,255,0.8873581886291504
1715687764.6509712,256,0.8901944756507874
1715687820.3154144,257,0.8885737657546997
1715687875.6573107,258,0.8918152451515198
1715687931.03192,259,0.8869529962539673
1715687986.7624683,260,0.8824959397315979
1715688041.915071,261,0.8918152451515198
1715688097.1414387,262,0.8910048604011536
1715688152.9184802,263,0.8901944756507874
1715688208.5074718,264,0.8889789581298828
1715688263.8545158,265,0.898703396320343
1715688319.2192612,266,0.8930308222770691
1715688374.5768185,267,0.8910048604011536
1715688430.1956677,268,0.8974878191947937
1715688485.8419046,269,0.8942463397979736
1715688541.1042,270,0.895867109298706
1715688596.2746878,271,0.8918152451515198
1715688651.681712,272,0.895461916923523
1715688706.966519,273,0.8966774940490723
1715688762.7696474,274,0.8918152451515198
1715688818.3323536,275,0.8922204375267029
1715688873.6744227,276,0.895867109298706
1715688929.468274,277,0.8930308222770691
1715688984.6524858,278,0.9035656452178955
1715689040.1660566,279,0.8914100527763367
1715689095.6501973,280,0.8999189734458923
1715689150.7268207,281,0.8991085886955261
1715689206.2370183,282,0.90153968334198
1715689262.167379,283,0.8991085886955261
1715689317.9220357,284,0.8918152451515198
1715689373.4145343,285,0.8946515321731567
1715689429.08486,286,0.9003241658210754
1715689484.445121,287,0.9047812223434448
1715689540.121943,288,0.9039708375930786
1715689595.6744158,289,0.9035656452178955
1715689650.8895118,290,0.8950567245483398
1715689706.3752713,291,0.9068071246147156
1715689761.7890677,292,0.8966774940490723
1715689817.0464818,293,0.8999189734458923
1715689872.532406,294,0.9019448757171631
1715689928.3415425,295,0.9047812223434448
1715689983.9023492,296,0.9027552604675293
1715690039.6742566,297,0.9059967398643494
1715690095.1093175,298,0.9076175093650818
1715690150.5764043,299,0.9047812223434448
1715690206.0146942,300,0.9043760299682617
1715690261.442184,301,0.9092382788658142
1715690317.3260474,302,0.9003241658210754
1715690372.834687,303,0.9023500680923462
1715690428.6194253,304,0.8999189734458923
1715690484.0903962,305,0.9128849506378174
1715690539.797371,306,0.9027552604675293
1715690595.0708587,307,0.8995137810707092
1715690650.5574048,308,0.9080227017402649
1715690706.2503831,309,0.9023500680923462
1715690761.7349691,310,0.9116693735122681
1715690817.2001848,311,0.9076175093650818
1715690872.9814088,312,0.9031604528427124
1715690928.5715241,313,0.9108589887619019
1715690983.640827,314,0.9076175093650818
1715691039.1304862,315,0.9080227017402649
1715691094.4986355,316,0.9051864147186279
1715691150.2218347,317,0.9059967398643494
1715691205.7695475,318,0.9051864147186279
1715691261.1187344,319,0.9072123169898987
1715691317.0695422,320,0.9039708375930786
1715691372.7839892,321,0.9064019322395325
1715691428.9049263,322,0.9096434116363525
1715691484.368961,323,0.9055915474891663
1715691540.278214,324,0.9076175093650818
1715691595.8076417,325,0.9068071246147156
1715691651.4240901,326,0.9088330864906311
1715691706.7961543,327,0.9076175093650818
1715691762.4704075,328,0.9072123169898987
1715691818.015244,329,0.9076175093650818
1715691873.5837235,330,0.9100486040115356
1715691929.2067132,331,0.9031604528427124
1715691984.9746509,332,0.9104537963867188
1715692040.6026416,333,0.9120745658874512
1715692096.1313365,334,0.9068071246147156
1715692151.841131,335,0.9124797582626343
1715692207.2906752,336,0.9104537963867188
1715692262.8405232,337,0.9108589887619019
1715692318.3408923,338,0.9100486040115356
1715692374.0077615,339,0.9104537963867188
1715692429.4477737,340,0.9136952757835388
1715692484.9411259,341,0.9096434116363525
1715692540.3342683,342,0.9092382788658142
1715692595.9899418,343,0.9128849506378174
1715692651.4434755,344,0.9072123169898987
1715692707.245694,345,0.9092382788658142
1715692762.7932553,346,0.9104537963867188
1715692818.374866,347,0.9076175093650818
1715692873.9670234,348,0.9120745658874512
1715692929.271337,349,0.9104537963867188
1715692984.600938,350,0.9088330864906311
